	Kai	Hannes	Daniel	Linda	Hildegard
time	2018-08-08 17:02:37.736350	2018-08-08 17:03:00.560414	2018-08-08 17:03:33.071719	2018-08-08 17:03:55.362124	2018-08-08 17:04:36.231438
site	otto.de	otto.de	otto.de	otto.de	otto.de
/p/nike-sportswear-air-max-nostalgic-sneaker-610416362/#variationId=610417633	89,99	89,99	89,99	89,99	89,99
/p/tom-tailor-denim-slim-fit-jeans-slim-aedan-623897815/#variationId=623905217	48,99	48,99	48,99	48,99	48,99
/p/studio-coletti-baukastensakko-nizza-338497370/#variationId=338501916	76,99	76,99	76,99	76,99	76,99
/p/kangaroos-parka-in-leichter-qualitaet-mit-vielen-details-606357911/#variationId=606357912	59,99	59,99	59,99	59,99	59,99
/p/rosefield-quarzuhr-west-village-wspr-w73-592473167/#variationId=592319868	99,00	99,00	99,00	99,00	99,00
