	Kai	Hannes	Daniel	Linda	Hildegard
time	2018-07-17 14:55:14.925631	2018-07-17 14:55:40.451347	2018-07-17 14:56:06.355879	2018-07-17 14:57:05.446444	2018-07-17 14:58:06.904725
site	tchibo.de	tchibo.de	tchibo.de	tchibo.de	tchibo.de
/v-pullover-p400116370.html	17,99	17,99	17,99	17,99	17,99
/outdoor-jeans-p400100646.html	29,00	29,00	29,00	29,00	29,00
/versilberte-sekt-und-champagnerschale-p400112370.html	69,00	69,00	69,00	69,00	69,00
/funktions-outdoormantel-p400108556.html	55,00	55,00	55,00	55,00	55,00
/ledertasche-p400078186.html	69,95	69,95	69,95	69,95	69,95
