	Kai	Hannes	Daniel	Linda	Hildegard
time	2018-07-17 14:58:27.933675	2018-07-17 14:58:49.449490	2018-07-17 14:59:10.483248	2018-07-17 14:59:41.540167	2018-07-17 15:00:13.731194
site	otto.de	otto.de	otto.de	otto.de	otto.de
/p/nike-sportswear-air-max-nostalgic-sneaker-610416362/#variationId=610417633	99	99	99	99	99
/p/tom-tailor-denim-slim-fit-jeans-slim-aedan-623897815/#variationId=623905217	99	99	99	99	99
/p/studio-coletti-baukastensakko-nizza-338497370/#variationId=338501916	99	99	99	99	99
/p/kangaroos-parka-in-leichter-qualitaet-mit-vielen-details-606357911/#variationId=606357912	00,00	00,00	00,00	00,00	00,00
/p/rosefield-quarzuhr-west-village-wspr-w73-592473167/#variationId=592319868	00,00	00,00	00,00	00,00	00,00
